,flujo_codigo,flujo_nombre,periodo_anio,pais_codigo,pais_nombre,taric,euros,kilos,Codigo,Descripción
5354,E,Exportacion,2023,7,Irlanda,808,502884.54,344338.93,808,"manzanas, peras y membrillos, frescos "
5355,E,Exportacion,2022,7,Irlanda,808,260304.85,212799.32,808,"manzanas, peras y membrillos, frescos "
5356,E,Exportacion,2021,7,Irlanda,808,296843.69,237176.54,808,"manzanas, peras y membrillos, frescos "
5357,E,Exportacion,2020,7,Irlanda,808,687350.83,540614.31,808,"manzanas, peras y membrillos, frescos "
5358,E,Exportacion,2019,7,Irlanda,808,252458.30,259172.35,808,"manzanas, peras y membrillos, frescos "
5359,E,Exportacion,2023,24,Islandia,808,4770.00,2688.00,808,"manzanas, peras y membrillos, frescos "
5360,E,Exportacion,2023,667,Islas Maldivas,808,20396.81,21168.00,808,"manzanas, peras y membrillos, frescos "
5361,E,Exportacion,2022,667,Islas Maldivas,808,51009.94,42336.00,808,"manzanas, peras y membrillos, frescos "
5362,E,Exportacion,2020,667,Islas Maldivas,808,109118.81,105728.00,808,"manzanas, peras y membrillos, frescos "
5363,E,Exportacion,2019,667,Islas Maldivas,808,61996.68,63072.00,808,"manzanas, peras y membrillos, frescos "
5364,E,Exportacion,2023,624,Israel,808,1141366.18,950283.50,808,"manzanas, peras y membrillos, frescos "
5365,E,Exportacion,2022,624,Israel,808,3809550.29,3155001.30,808,"manzanas, peras y membrillos, frescos "
5366,E,Exportacion,2021,624,Israel,808,4354083.52,3956809.73,808,"manzanas, peras y membrillos, frescos "
5367,E,Exportacion,2020,624,Israel,808,6788491.48,6487779.86,808,"manzanas, peras y membrillos, frescos "
5368,E,Exportacion,2019,624,Israel,808,8041098.52,8253825.23,808,"manzanas, peras y membrillos, frescos "
5369,E,Exportacion,2023,5,Italia,808,39107898.16,36973551.80,808,"manzanas, peras y membrillos, frescos "
5370,E,Exportacion,2022,5,Italia,808,16780769.40,18112731.61,808,"manzanas, peras y membrillos, frescos "
5371,E,Exportacion,2021,5,Italia,808,36234805.49,43288345.61,808,"manzanas, peras y membrillos, frescos "
5372,E,Exportacion,2020,5,Italia,808,25300640.12,30497351.50,808,"manzanas, peras y membrillos, frescos "
5373,E,Exportacion,2019,5,Italia,808,25679170.06,33833830.89,808,"manzanas, peras y membrillos, frescos "
5374,E,Exportacion,2021,732,Japon,808,333.50,5.80,808,"manzanas, peras y membrillos, frescos "
5375,E,Exportacion,2023,628,Jordania,808,32004.59,18816.00,808,"manzanas, peras y membrillos, frescos "
5376,E,Exportacion,2022,628,Jordania,808,219484.72,152880.00,808,"manzanas, peras y membrillos, frescos "
5377,E,Exportacion,2021,628,Jordania,808,575048.32,429607.05,808,"manzanas, peras y membrillos, frescos "
5378,E,Exportacion,2020,628,Jordania,808,1345022.28,1038191.00,808,"manzanas, peras y membrillos, frescos "
5379,E,Exportacion,2019,628,Jordania,808,1727108.13,1234998.46,808,"manzanas, peras y membrillos, frescos "
5380,E,Exportacion,2023,79,Kazajstan,808,1181.39,177.50,808,"manzanas, peras y membrillos, frescos "
5381,E,Exportacion,2022,79,Kazajstan,808,349.98,69.22,808,"manzanas, peras y membrillos, frescos "
5382,E,Exportacion,2020,79,Kazajstan,808,174.46,58.40,808,"manzanas, peras y membrillos, frescos "
5383,E,Exportacion,2019,346,Kenia,808,84038.77,105840.00,808,"manzanas, peras y membrillos, frescos "
5384,E,Exportacion,2023,636,Kuwait,808,459522.90,309515.37,808,"manzanas, peras y membrillos, frescos "
5385,E,Exportacion,2022,636,Kuwait,808,585177.39,478413.56,808,"manzanas, peras y membrillos, frescos "
5386,E,Exportacion,2021,636,Kuwait,808,619224.28,540984.87,808,"manzanas, peras y membrillos, frescos "
5387,E,Exportacion,2020,636,Kuwait,808,451660.16,388035.46,808,"manzanas, peras y membrillos, frescos "
5388,E,Exportacion,2019,636,Kuwait,808,339300.61,281294.00,808,"manzanas, peras y membrillos, frescos "
5389,E,Exportacion,2023,54,Letonia,808,182976.60,165918.00,808,"manzanas, peras y membrillos, frescos "
5390,E,Exportacion,2022,54,Letonia,808,16451.72,10430.40,808,"manzanas, peras y membrillos, frescos "
5391,E,Exportacion,2021,54,Letonia,808,222250.78,267690.00,808,"manzanas, peras y membrillos, frescos "
5392,E,Exportacion,2020,54,Letonia,808,262966.55,343780.86,808,"manzanas, peras y membrillos, frescos "
5393,E,Exportacion,2019,54,Letonia,808,48196.32,56594.00,808,"manzanas, peras y membrillos, frescos "
5394,E,Exportacion,2023,268,Liberia,808,180774.27,158179.00,808,"manzanas, peras y membrillos, frescos "
5395,E,Exportacion,2022,268,Liberia,808,291576.47,347452.00,808,"manzanas, peras y membrillos, frescos "
5396,E,Exportacion,2021,268,Liberia,808,76072.29,97980.00,808,"manzanas, peras y membrillos, frescos "
5397,E,Exportacion,2020,268,Liberia,808,118283.86,173962.00,808,"manzanas, peras y membrillos, frescos "
5398,E,Exportacion,2019,268,Liberia,808,64186.58,83589.00,808,"manzanas, peras y membrillos, frescos "
5399,E,Exportacion,2023,216,Libia,808,531514.80,412888.00,808,"manzanas, peras y membrillos, frescos "
5400,E,Exportacion,2022,216,Libia,808,604465.94,633303.00,808,"manzanas, peras y membrillos, frescos "
5401,E,Exportacion,2021,216,Libia,808,987061.49,864463.00,808,"manzanas, peras y membrillos, frescos "
5402,E,Exportacion,2020,216,Libia,808,187071.52,207707.00,808,"manzanas, peras y membrillos, frescos "
5403,E,Exportacion,2019,216,Libia,808,568785.20,699801.70,808,"manzanas, peras y membrillos, frescos "
5404,E,Exportacion,2023,55,Lituania,808,33689.00,28594.00,808,"manzanas, peras y membrillos, frescos "
5405,E,Exportacion,2022,55,Lituania,808,48940.53,35028.60,808,"manzanas, peras y membrillos, frescos "
5406,E,Exportacion,2021,55,Lituania,808,25919.95,30266.00,808,"manzanas, peras y membrillos, frescos "
5407,E,Exportacion,2020,55,Lituania,808,233152.26,287057.00,808,"manzanas, peras y membrillos, frescos "
5408,E,Exportacion,2019,55,Lituania,808,75333.00,123485.00,808,"manzanas, peras y membrillos, frescos "
5409,E,Exportacion,2023,18,Luxemburgo,808,130809.61,119516.40,808,"manzanas, peras y membrillos, frescos "
5410,E,Exportacion,2022,18,Luxemburgo,808,124048.08,241539.10,808,"manzanas, peras y membrillos, frescos "
5411,E,Exportacion,2021,18,Luxemburgo,808,263574.48,446843.94,808,"manzanas, peras y membrillos, frescos "
5412,E,Exportacion,2020,18,Luxemburgo,808,6897.24,7489.90,808,"manzanas, peras y membrillos, frescos "
5413,E,Exportacion,2019,18,Luxemburgo,808,4572.44,3183.90,808,"manzanas, peras y membrillos, frescos "
5414,E,Exportacion,2023,701,Malasia,808,46648.60,42336.00,808,"manzanas, peras y membrillos, frescos "
5415,E,Exportacion,2022,701,Malasia,808,76923.15,37221.93,808,"manzanas, peras y membrillos, frescos "
5416,E,Exportacion,2021,701,Malasia,808,96972.28,18273.23,808,"manzanas, peras y membrillos, frescos "
5417,E,Exportacion,2020,701,Malasia,808,227835.90,254966.04,808,"manzanas, peras y membrillos, frescos "
5418,E,Exportacion,2019,701,Malasia,808,181178.56,156522.02,808,"manzanas, peras y membrillos, frescos "
5419,E,Exportacion,2023,232,Mali,808,355798.97,378370.05,808,"manzanas, peras y membrillos, frescos "
5420,E,Exportacion,2022,232,Mali,808,412533.90,531961.70,808,"manzanas, peras y membrillos, frescos "
5421,E,Exportacion,2021,232,Mali,808,457781.49,529899.30,808,"manzanas, peras y membrillos, frescos "
5422,E,Exportacion,2020,232,Mali,808,751826.17,892749.25,808,"manzanas, peras y membrillos, frescos "
5423,E,Exportacion,2019,232,Mali,808,483506.90,597135.62,808,"manzanas, peras y membrillos, frescos "
5424,E,Exportacion,2023,46,Malta,808,101064.22,59034.10,808,"manzanas, peras y membrillos, frescos "
5425,E,Exportacion,2022,46,Malta,808,34566.10,19856.78,808,"manzanas, peras y membrillos, frescos "
5426,E,Exportacion,2021,46,Malta,808,91803.04,78703.80,808,"manzanas, peras y membrillos, frescos "
5427,E,Exportacion,2020,46,Malta,808,74108.23,46314.64,808,"manzanas, peras y membrillos, frescos "
5428,E,Exportacion,2019,46,Malta,808,69952.27,74359.76,808,"manzanas, peras y membrillos, frescos "
5429,E,Exportacion,2023,204,Marruecos,808,21957689.05,32620893.81,808,"manzanas, peras y membrillos, frescos "
5430,E,Exportacion,2022,204,Marruecos,808,33105000.55,55049833.05,808,"manzanas, peras y membrillos, frescos "
5431,E,Exportacion,2021,204,Marruecos,808,27095289.75,43058031.52,808,"manzanas, peras y membrillos, frescos "
5432,E,Exportacion,2020,204,Marruecos,808,23905118.87,39586012.66,808,"manzanas, peras y membrillos, frescos "
5433,E,Exportacion,2019,204,Marruecos,808,28391789.80,49484848.26,808,"manzanas, peras y membrillos, frescos "
5434,E,Exportacion,2023,228,Mauritania,808,4889361.49,5919509.76,808,"manzanas, peras y membrillos, frescos "
5435,E,Exportacion,2022,228,Mauritania,808,5869413.47,8048453.42,808,"manzanas, peras y membrillos, frescos "
5436,E,Exportacion,2021,228,Mauritania,808,4658177.18,6122830.35,808,"manzanas, peras y membrillos, frescos "
5437,E,Exportacion,2020,228,Mauritania,808,4389168.31,6461212.27,808,"manzanas, peras y membrillos, frescos "
5438,E,Exportacion,2019,228,Mauritania,808,4003699.12,5995984.39,808,"manzanas, peras y membrillos, frescos "
5439,E,Exportacion,2023,74,Moldavia,808,143187.73,92329.00,808,"manzanas, peras y membrillos, frescos "
5440,E,Exportacion,2022,74,Moldavia,808,18606.57,15387.00,808,"manzanas, peras y membrillos, frescos "
5441,E,Exportacion,2021,74,Moldavia,808,1446.40,480.00,808,"manzanas, peras y membrillos, frescos "
5442,E,Exportacion,2020,74,Moldavia,808,1696.00,610.40,808,"manzanas, peras y membrillos, frescos "
5443,E,Exportacion,2019,74,Moldavia,808,506.40,184.00,808,"manzanas, peras y membrillos, frescos "
5444,E,Exportacion,2021,716,Mongolia,808,15571.04,18468.00,808,"manzanas, peras y membrillos, frescos "
5445,E,Exportacion,2023,432,Nicaragua,808,130486.80,104312.00,808,"manzanas, peras y membrillos, frescos "
5446,E,Exportacion,2022,432,Nicaragua,808,81615.18,65268.00,808,"manzanas, peras y membrillos, frescos "
5447,E,Exportacion,2022,240,Niger,808,3985.20,7092.00,808,"manzanas, peras y membrillos, frescos "
5448,E,Exportacion,2020,240,Niger,808,34455.20,42336.00,808,"manzanas, peras y membrillos, frescos "
5449,E,Exportacion,2019,240,Niger,808,53708.97,62464.00,808,"manzanas, peras y membrillos, frescos "
5450,E,Exportacion,2023,288,Nigeria,808,10270.04,17440.00,808,"manzanas, peras y membrillos, frescos "
5451,E,Exportacion,2022,288,Nigeria,808,15520.50,21812.00,808,"manzanas, peras y membrillos, frescos "
5452,E,Exportacion,2020,288,Nigeria,808,214975.15,279981.00,808,"manzanas, peras y membrillos, frescos "
5453,E,Exportacion,2019,288,Nigeria,808,286671.90,390640.50,808,"manzanas, peras y membrillos, frescos "
5454,E,Exportacion,2023,28,Noruega,808,378254.96,324994.00,808,"manzanas, peras y membrillos, frescos "
5455,E,Exportacion,2022,28,Noruega,808,72961.20,70200.00,808,"manzanas, peras y membrillos, frescos "
5456,E,Exportacion,2021,28,Noruega,808,1622.40,2048.00,808,"manzanas, peras y membrillos, frescos "
5457,E,Exportacion,2019,28,Noruega,808,23648.00,16166.40,808,"manzanas, peras y membrillos, frescos "
5458,E,Exportacion,2023,649,Oman,808,368289.98,256076.00,808,"manzanas, peras y membrillos, frescos "
5459,E,Exportacion,2022,649,Oman,808,658578.51,497881.72,808,"manzanas, peras y membrillos, frescos "
5460,E,Exportacion,2021,649,Oman,808,803069.62,626596.40,808,"manzanas, peras y membrillos, frescos "
5461,E,Exportacion,2020,649,Oman,808,1047418.99,854557.40,808,"manzanas, peras y membrillos, frescos "
5462,E,Exportacion,2019,649,Oman,808,1283364.75,1237084.87,808,"manzanas, peras y membrillos, frescos "
5463,E,Exportacion,2023,3,Paises Bajos,808,1428926.33,1275241.26,808,"manzanas, peras y membrillos, frescos "
5464,E,Exportacion,2022,3,Paises Bajos,808,1433544.78,1608900.41,808,"manzanas, peras y membrillos, frescos "
5465,E,Exportacion,2021,3,Paises Bajos,808,1865295.47,1966765.31,808,"manzanas, peras y membrillos, frescos "
5466,E,Exportacion,2020,3,Paises Bajos,808,1783884.57,2184124.70,808,"manzanas, peras y membrillos, frescos "
5467,E,Exportacion,2019,3,Paises Bajos,808,1298381.20,1592751.42,808,"manzanas, peras y membrillos, frescos "
5468,E,Exportacion,2023,442,Panama,808,718221.04,520371.96,808,"manzanas, peras y membrillos, frescos "
5469,E,Exportacion,2022,442,Panama,808,1412684.37,1052777.46,808,"manzanas, peras y membrillos, frescos "
5470,E,Exportacion,2021,442,Panama,808,819649.38,671113.74,808,"manzanas, peras y membrillos, frescos "
5471,E,Exportacion,2020,442,Panama,808,734472.54,695095.94,808,"manzanas, peras y membrillos, frescos "
5472,E,Exportacion,2019,442,Panama,808,968080.96,950036.61,808,"manzanas, peras y membrillos, frescos "
5473,E,Exportacion,2023,60,Polonia,808,2140890.78,1709193.84,808,"manzanas, peras y membrillos, frescos "
5474,E,Exportacion,2022,60,Polonia,808,979686.65,893429.90,808,"manzanas, peras y membrillos, frescos "
5475,E,Exportacion,2021,60,Polonia,808,2283343.05,2264501.60,808,"manzanas, peras y membrillos, frescos "
5476,E,Exportacion,2020,60,Polonia,808,4316700.17,6293785.36,808,"manzanas, peras y membrillos, frescos "
5477,E,Exportacion,2019,60,Polonia,808,2538382.94,3165101.42,808,"manzanas, peras y membrillos, frescos "
5478,E,Exportacion,2023,10,Portugal,808,15906164.69,17307579.52,808,"manzanas, peras y membrillos, frescos "
5479,E,Exportacion,2022,10,Portugal,808,11677177.42,16659058.28,808,"manzanas, peras y membrillos, frescos "
5480,E,Exportacion,2021,10,Portugal,808,15052886.55,20880885.20,808,"manzanas, peras y membrillos, frescos "
5481,E,Exportacion,2020,10,Portugal,808,14202859.92,21454391.12,808,"manzanas, peras y membrillos, frescos "
5482,E,Exportacion,2019,10,Portugal,808,12647789.14,23824598.99,808,"manzanas, peras y membrillos, frescos "
5483,E,Exportacion,2023,644,Qatar,808,1041391.77,822274.40,808,"manzanas, peras y membrillos, frescos "
5484,E,Exportacion,2022,644,Qatar,808,1643008.95,1353470.55,808,"manzanas, peras y membrillos, frescos "
5485,E,Exportacion,2021,644,Qatar,808,1804822.81,1634084.06,808,"manzanas, peras y membrillos, frescos "
5486,E,Exportacion,2020,644,Qatar,808,2208211.52,2057582.75,808,"manzanas, peras y membrillos, frescos "
5487,E,Exportacion,2019,644,Qatar,808,1886485.80,1875239.20,808,"manzanas, peras y membrillos, frescos "
5488,E,Exportacion,2023,322,R.D. del Congo,808,49980.00,42336.00,808,"manzanas, peras y membrillos, frescos "
5489,E,Exportacion,2023,6,Reino Unido,808,13265627.38,10839217.46,808,"manzanas, peras y membrillos, frescos "
5490,E,Exportacion,2022,6,Reino Unido,808,13946407.50,13106468.96,808,"manzanas, peras y membrillos, frescos "
5491,E,Exportacion,2021,6,Reino Unido,808,15143203.23,14449384.44,808,"manzanas, peras y membrillos, frescos "
5492,E,Exportacion,2020,6,Reino Unido,808,11091365.17,14512450.67,808,"manzanas, peras y membrillos, frescos "
5493,E,Exportacion,2019,6,Reino Unido,808,10239433.74,12854585.19,808,"manzanas, peras y membrillos, frescos "
5494,E,Exportacion,2023,306,Republica Centroafricana,808,190933.14,202982.00,808,"manzanas, peras y membrillos, frescos "
5495,E,Exportacion,2022,306,Republica Centroafricana,808,266707.18,350278.50,808,"manzanas, peras y membrillos, frescos "
5496,E,Exportacion,2021,306,Republica Centroafricana,808,315422.64,336800.00,808,"manzanas, peras y membrillos, frescos "
5497,E,Exportacion,2020,306,Republica Centroafricana,808,237923.46,302166.00,808,"manzanas, peras y membrillos, frescos "
5498,E,Exportacion,2019,306,Republica Centroafricana,808,205230.58,282490.00,808,"manzanas, peras y membrillos, frescos "
5499,E,Exportacion,2023,61,Republica Checa,808,865755.73,594132.78,808,"manzanas, peras y membrillos, frescos "
5500,E,Exportacion,2022,61,Republica Checa,808,229017.03,203883.00,808,"manzanas, peras y membrillos, frescos "
5501,E,Exportacion,2021,61,Republica Checa,808,554926.81,546106.40,808,"manzanas, peras y membrillos, frescos "
5502,E,Exportacion,2020,61,Republica Checa,808,639357.71,658457.05,808,"manzanas, peras y membrillos, frescos "
5503,E,Exportacion,2019,61,Republica Checa,808,492922.82,656383.97,808,"manzanas, peras y membrillos, frescos "
5504,E,Exportacion,2023,456,Republica Dominicana,808,671.82,130.00,808,"manzanas, peras y membrillos, frescos "
5505,E,Exportacion,2020,324,Ruanda,808,33046.74,39690.00,808,"manzanas, peras y membrillos, frescos "
5506,E,Exportacion,2019,324,Ruanda,808,32256.00,42336.00,808,"manzanas, peras y membrillos, frescos "
5507,E,Exportacion,2023,66,Rumania,808,218216.19,189999.52,808,"manzanas, peras y membrillos, frescos "
5508,E,Exportacion,2022,66,Rumania,808,110833.72,146695.15,808,"manzanas, peras y membrillos, frescos "
5509,E,Exportacion,2021,66,Rumania,808,286171.03,377371.53,808,"manzanas, peras y membrillos, frescos "
5510,E,Exportacion,2020,66,Rumania,808,1501647.05,1860836.17,808,"manzanas, peras y membrillos, frescos "
5511,E,Exportacion,2019,66,Rumania,808,375588.29,510483.34,808,"manzanas, peras y membrillos, frescos "
5512,E,Exportacion,2023,311,Santo Tome y Principe,808,4292.60,3380.00,808,"manzanas, peras y membrillos, frescos "
5513,E,Exportacion,2023,248,Senegal,808,2044463.29,1798137.66,808,"manzanas, peras y membrillos, frescos "
5514,E,Exportacion,2022,248,Senegal,808,2691338.41,2724388.06,808,"manzanas, peras y membrillos, frescos "
5515,E,Exportacion,2021,248,Senegal,808,2513462.81,2722888.63,808,"manzanas, peras y membrillos, frescos "
5516,E,Exportacion,2020,248,Senegal,808,2751192.14,3230882.22,808,"manzanas, peras y membrillos, frescos "
5517,E,Exportacion,2019,248,Senegal,808,2532307.08,3038552.97,808,"manzanas, peras y membrillos, frescos "
5518,E,Exportacion,2023,98,Serbia,808,4952.43,6200.60,808,"manzanas, peras y membrillos, frescos "
5519,E,Exportacion,2021,98,Serbia,808,4533.34,2592.00,808,"manzanas, peras y membrillos, frescos "
5520,E,Exportacion,2020,98,Serbia,808,3411.84,1336.80,808,"manzanas, peras y membrillos, frescos "
5521,E,Exportacion,2019,98,Serbia,808,13203.44,8868.80,808,"manzanas, peras y membrillos, frescos "
5522,E,Exportacion,2019,355,Seychelles,808,22226.00,20376.00,808,"manzanas, peras y membrillos, frescos "
5523,E,Exportacion,2023,264,Sierra Leona,808,198644.51,174360.00,808,"manzanas, peras y membrillos, frescos "
5524,E,Exportacion,2022,264,Sierra Leona,808,395791.96,380201.00,808,"manzanas, peras y membrillos, frescos "
5525,E,Exportacion,2021,264,Sierra Leona,808,872208.21,814560.00,808,"manzanas, peras y membrillos, frescos "
5526,E,Exportacion,2020,264,Sierra Leona,808,146204.16,142904.00,808,"manzanas, peras y membrillos, frescos "
5527,E,Exportacion,2019,264,Sierra Leona,808,71842.14,75600.00,808,"manzanas, peras y membrillos, frescos "
5528,E,Exportacion,2023,706,Singapur,808,67462.76,33838.39,808,"manzanas, peras y membrillos, frescos "
5529,E,Exportacion,2022,706,Singapur,808,85360.89,71946.00,808,"manzanas, peras y membrillos, frescos "
5530,E,Exportacion,2021,706,Singapur,808,44877.04,42436.00,808,"manzanas, peras y membrillos, frescos "
5531,E,Exportacion,2020,706,Singapur,808,391556.70,368154.00,808,"manzanas, peras y membrillos, frescos "
5532,E,Exportacion,2019,706,Singapur,808,194347.09,137998.20,808,"manzanas, peras y membrillos, frescos "
5533,E,Exportacion,2023,342,Somalia,808,19706.40,17136.00,808,"manzanas, peras y membrillos, frescos "
5534,E,Exportacion,2022,342,Somalia,808,81120.48,76608.00,808,"manzanas, peras y membrillos, frescos "
5535,E,Exportacion,2021,342,Somalia,808,91427.60,86960.00,808,"manzanas, peras y membrillos, frescos "
5536,E,Exportacion,2020,342,Somalia,808,19600.00,21168.00,808,"manzanas, peras y membrillos, frescos "
5537,E,Exportacion,2022,669,Sri Lanka,808,74633.79,63504.00,808,"manzanas, peras y membrillos, frescos "
5538,E,Exportacion,2021,669,Sri Lanka,808,116433.16,105588.00,808,"manzanas, peras y membrillos, frescos "
5539,E,Exportacion,2020,669,Sri Lanka,808,709749.36,694617.50,808,"manzanas, peras y membrillos, frescos "
5540,E,Exportacion,2019,669,Sri Lanka,808,538177.54,508014.00,808,"manzanas, peras y membrillos, frescos "
5541,E,Exportacion,2022,224,Sudan,808,44287.52,42336.00,808,"manzanas, peras y membrillos, frescos "
5542,E,Exportacion,2021,224,Sudan,808,24373.44,25200.00,808,"manzanas, peras y membrillos, frescos "
5543,E,Exportacion,2020,224,Sudan,808,24992.80,41168.00,808,"manzanas, peras y membrillos, frescos "
5544,E,Exportacion,2019,224,Sudan,808,80973.38,84739.20,808,"manzanas, peras y membrillos, frescos "
5545,E,Exportacion,2023,30,Suecia,808,1232624.93,1206201.33,808,"manzanas, peras y membrillos, frescos "
5546,E,Exportacion,2022,30,Suecia,808,262247.02,279940.87,808,"manzanas, peras y membrillos, frescos "
5547,E,Exportacion,2021,30,Suecia,808,1043119.21,1098493.16,808,"manzanas, peras y membrillos, frescos "
5548,E,Exportacion,2020,30,Suecia,808,826208.08,925480.12,808,"manzanas, peras y membrillos, frescos "
5549,E,Exportacion,2019,30,Suecia,808,1388779.70,2030436.72,808,"manzanas, peras y membrillos, frescos "
5550,E,Exportacion,2023,39,Suiza,808,126347.10,114437.00,808,"manzanas, peras y membrillos, frescos "
5551,E,Exportacion,2022,39,Suiza,808,15699.75,20933.00,808,"manzanas, peras y membrillos, frescos "
5552,E,Exportacion,2021,39,Suiza,808,76733.70,85961.00,808,"manzanas, peras y membrillos, frescos "
5553,E,Exportacion,2020,39,Suiza,808,34044.94,23930.00,808,"manzanas, peras y membrillos, frescos "
5554,E,Exportacion,2019,39,Suiza,808,16248.38,16032.00,808,"manzanas, peras y membrillos, frescos "
5555,E,Exportacion,2021,680,Tailandia,808,218.50,51.84,808,"manzanas, peras y membrillos, frescos "
5556,E,Exportacion,2020,280,Togo,808,19135.20,21168.00,808,"manzanas, peras y membrillos, frescos "
5557,E,Exportacion,2019,280,Togo,808,26898.20,32256.00,808,"manzanas, peras y membrillos, frescos "
5558,E,Exportacion,2023,212,Tunez,808,34914.39,13563.00,808,"manzanas, peras y membrillos, frescos "
5559,E,Exportacion,2023,72,Ucrania,808,2812.00,760.00,808,"manzanas, peras y membrillos, frescos "
5560,E,Exportacion,2022,72,Ucrania,808,594.00,300.00,808,"manzanas, peras y membrillos, frescos "
5561,E,Exportacion,2021,72,Ucrania,808,13141.44,12472.00,808,"manzanas, peras y membrillos, frescos "
5562,E,Exportacion,2020,72,Ucrania,808,174922.23,267629.00,808,"manzanas, peras y membrillos, frescos "
5563,E,Exportacion,2019,72,Ucrania,808,6285.00,8702.00,808,"manzanas, peras y membrillos, frescos "
5564,E,Exportacion,2020,350,Uganda,808,16464.00,21168.00,808,"manzanas, peras y membrillos, frescos "
5565,E,Exportacion,2019,350,Uganda,808,47260.50,60892.00,808,"manzanas, peras y membrillos, frescos "
5566,E,Exportacion,2023,524,Uruguay,808,847910.13,675858.00,808,"manzanas, peras y membrillos, frescos "
5567,E,Exportacion,2022,524,Uruguay,808,85710.00,105704.00,808,"manzanas, peras y membrillos, frescos "
5568,E,Exportacion,2021,524,Uruguay,808,24343.20,21168.00,808,"manzanas, peras y membrillos, frescos "
5569,E,Exportacion,2020,524,Uruguay,808,327587.34,317384.97,808,"manzanas, peras y membrillos, frescos "
5570,E,Exportacion,2019,524,Uruguay,808,140882.80,150528.00,808,"manzanas, peras y membrillos, frescos "
5571,E,Exportacion,2023,484,Venezuela,808,1170964.18,897845.20,808,"manzanas, peras y membrillos, frescos "
5572,E,Exportacion,2022,484,Venezuela,808,535312.64,412886.00,808,"manzanas, peras y membrillos, frescos "
5573,E,Exportacion,2019,484,Venezuela,808,75479.22,62294.00,808,"manzanas, peras y membrillos, frescos "
5574,E,Exportacion,2022,690,Vietnam,808,26182.58,21168.00,808,"manzanas, peras y membrillos, frescos "
5575,E,Exportacion,2020,690,Vietnam,808,122291.25,105840.00,808,"manzanas, peras y membrillos, frescos "
5576,E,Exportacion,2020,653,Yemen,808,38181.82,42336.00,808,"manzanas, peras y membrillos, frescos "
5577,I,Importacion,2023,4,Alemania,809,176922.64,78856.80,809,"albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los grinones y nectarinas), ciruelas y endrinas, frescos "
5578,I,Importacion,2022,4,Alemania,809,291033.76,84453.00,809,"albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los grinones y nectarinas), ciruelas y endrinas, frescos "
5579,I,Importacion,2021,4,Alemania,809,87919.68,21660.16,809,"albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los grinones y nectarinas), ciruelas y endrinas, frescos "
5580,I,Importacion,2020,4,Alemania,809,142606.79,50326.66,809,"albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los grinones y nectarinas), ciruelas y endrinas, frescos "
5581,I,Importacion,2019,4,Alemania,809,219696.69,140348.22,809,"albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los grinones y nectarinas), ciruelas y endrinas, frescos "
5582,I,Importacion,2019,632,Arabia Saudi,809,19478.50,8995.00,809,"albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los grinones y nectarinas), ciruelas y endrinas, frescos "
5583,I,Importacion,2023,528,Argentina,809,2935426.79,545830.00,809,"albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los grinones y nectarinas), ciruelas y endrinas, frescos "
5584,I,Importacion,2022,528,Argentina,809,3259950.50,620813.00,809,"albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los grinones y nectarinas), ciruelas y endrinas, frescos "
5585,I,Importacion,2021,528,Argentina,809,3266950.63,594462.52,809,"albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los grinones y nectarinas), ciruelas y endrinas, frescos "
5586,I,Importacion,2020,528,Argentina,809,3163547.78,589087.50,809,"albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los grinones y nectarinas), ciruelas y endrinas, frescos "
5587,I,Importacion,2019,528,Argentina,809,2493156.30,519247.50,809,"albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los grinones y nectarinas), ciruelas y endrinas, frescos "
5588,I,Importacion,2023,38,Austria,809,24689.00,7960.00,809,"albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los grinones y nectarinas), ciruelas y endrinas, frescos "
5589,I,Importacion,2022,38,Austria,809,11814.44,3676.00,809,"albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los grinones y nectarinas), ciruelas y endrinas, frescos "
5590,I,Importacion,2021,38,Austria,809,1173.12,838.00,809,"albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los grinones y nectarinas), ciruelas y endrinas, frescos "
5591,I,Importacion,2023,17,Belgica,809,174353.21,27660.50,809,"albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los grinones y nectarinas), ciruelas y endrinas, frescos "
5592,I,Importacion,2022,17,Belgica,809,651229.34,216228.72,809,"albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los grinones y nectarinas), ciruelas y endrinas, frescos "
